usage,printerIndex,date
63.0,5.0,2016-07-25 00:00:00.000
105.0,5.0,2016-07-26 00:00:00.000
6.0,5.0,2016-07-27 00:00:00.000
105.0,5.0,2016-07-28 00:00:00.000
34.0,5.0,2016-07-29 00:00:00.000
34.0,5.0,2016-07-30 00:00:00.000
13.0,5.0,2016-07-31 00:00:00.000
3529.0,5.0,2016-08-01 00:00:00.000
18.0,5.0,2016-08-02 00:00:00.000
70.0,5.0,2016-08-03 00:00:00.000
70.0,5.0,2016-08-04 00:00:00.000
306.0,5.0,2016-08-05 00:00:00.000
0.0,5.0,2016-08-06 00:00:00.000
24.0,5.0,2016-08-07 00:00:00.000
106.0,5.0,2016-08-08 00:00:00.000
106.0,5.0,2016-08-09 00:00:00.000
106.0,5.0,2016-08-10 00:00:00.000
72.5,5.0,2016-08-11 00:00:00.000
72.5,5.0,2016-08-12 00:00:00.000
74.5,5.0,2016-08-13 00:00:00.000
74.5,5.0,2016-08-14 00:00:00.000
10.0,5.0,2016-08-15 00:00:00.000
75.0,5.0,2016-08-16 00:00:00.000
517.0,5.0,2016-08-17 00:00:00.000
130.0,5.0,2016-08-18 00:00:00.000
98.0,5.0,2016-08-19 00:00:00.000
396.0,5.0,2016-08-20 00:00:00.000
0.0,5.0,2016-08-21 00:00:00.000
348.0,5.0,2016-08-22 00:00:00.000
193.0,5.0,2016-08-23 00:00:00.000
142.0,5.0,2016-08-24 00:00:00.000
99.0,5.0,2016-08-25 00:00:00.000
32.5,5.0,2016-08-26 00:00:00.000
32.5,5.0,2016-08-27 00:00:00.000
0.0,5.0,2016-08-28 00:00:00.000
134.0,5.0,2016-08-29 00:00:00.000
48.0,5.0,2016-08-30 00:00:00.000
48.0,5.0,2016-08-31 00:00:00.000
2921.0,5.0,2016-09-01 00:00:00.000
63.0,5.0,2016-09-02 00:00:00.000
153.5,5.0,2016-09-03 00:00:00.000
153.5,5.0,2016-09-04 00:00:00.000
68.0,5.0,2016-09-05 00:00:00.000
126.0,5.0,2016-09-06 00:00:00.000
103.0,5.0,2016-09-07 00:00:00.000
134.0,5.0,2016-09-08 00:00:00.000
102.0,5.0,2016-09-09 00:00:00.000
0.5,5.0,2016-09-10 00:00:00.000
0.5,5.0,2016-09-11 00:00:00.000
105.0,5.0,2016-09-12 00:00:00.000
84.0,5.0,2016-09-13 00:00:00.000
44.5,5.0,2016-09-14 00:00:00.000
44.5,5.0,2016-09-15 00:00:00.000
0.0,5.0,2016-09-16 00:00:00.000
0.0,5.0,2016-09-17 00:00:00.000
297.0,5.0,2016-09-18 00:00:00.000
136.5,5.0,2016-09-19 00:00:00.000
136.5,5.0,2016-09-20 00:00:00.000
189.0,5.0,2016-09-21 00:00:00.000
189.0,5.0,2016-09-22 00:00:00.000
128.0,5.0,2016-09-23 00:00:00.000
2.5,5.0,2016-09-24 00:00:00.000
2.5,5.0,2016-09-25 00:00:00.000
116.5,5.0,2016-09-26 00:00:00.000
116.5,5.0,2016-09-27 00:00:00.000
116.5,5.0,2016-09-28 00:00:00.000
116.5,5.0,2016-09-29 00:00:00.000
32.0,5.0,2016-09-30 00:00:00.000
1893.0,5.0,2016-10-01 00:00:00.000
0.0,5.0,2016-10-02 00:00:00.000
0.0,5.0,2016-10-03 00:00:00.000
0.0,5.0,2016-10-04 00:00:00.000
0.0,5.0,2016-10-05 00:00:00.000
0.0,5.0,2016-10-06 00:00:00.000
32.0,5.0,2016-10-07 00:00:00.000
40.0,5.0,2016-10-08 00:00:00.000
40.0,5.0,2016-10-09 00:00:00.000
190.0,5.0,2016-10-10 00:00:00.000
147.0,5.0,2016-10-11 00:00:00.000
113.0,5.0,2016-10-12 00:00:00.000
113.0,5.0,2016-10-13 00:00:00.000
121.0,5.0,2016-10-14 00:00:00.000
11.5,5.0,2016-10-15 00:00:00.000
11.5,5.0,2016-10-16 00:00:00.000
60.0,5.0,2016-10-17 00:00:00.000
48.0,5.0,2016-10-18 00:00:00.000
48.0,5.0,2016-10-19 00:00:00.000
128.0,5.0,2016-10-20 00:00:00.000
22.0,5.0,2016-10-21 00:00:00.000
36.0,5.0,2016-10-22 00:00:00.000
3.0,5.0,2016-10-23 00:00:00.000
0.0,5.0,2016-10-24 00:00:00.000
149.0,5.0,2016-10-25 00:00:00.000
127.0,5.0,2016-10-26 00:00:00.000
127.0,5.0,2016-10-27 00:00:00.000
109.0,5.0,2016-10-28 00:00:00.000
11.5,5.0,2016-10-29 00:00:00.000
11.5,5.0,2016-10-30 00:00:00.000
37.33333,5.0,2016-10-31 00:00:00.000
2241.33333,5.0,2016-11-01 00:00:00.000
37.33333,5.0,2016-11-02 00:00:00.000
140.0,5.0,2016-11-03 00:00:00.000
75.0,5.0,2016-11-04 00:00:00.000
62.0,5.0,2016-11-05 00:00:00.000
0.0,5.0,2016-11-06 00:00:00.000
120.0,5.0,2016-11-07 00:00:00.000
120.0,5.0,2016-11-08 00:00:00.000
68.0,5.0,2016-11-09 00:00:00.000
63.0,5.0,2016-11-10 00:00:00.000
83.5,5.0,2016-11-11 00:00:00.000
83.5,5.0,2016-11-12 00:00:00.000
0.0,5.0,2016-11-13 00:00:00.000
216.0,5.0,2016-11-14 00:00:00.000
4.0,5.0,2016-11-15 00:00:00.000
152.0,5.0,2016-11-16 00:00:00.000
65.5,5.0,2016-11-17 00:00:00.000
65.5,5.0,2016-11-18 00:00:00.000
17.0,5.0,2016-11-19 00:00:00.000
17.5,5.0,2016-11-20 00:00:00.000
17.5,5.0,2016-11-21 00:00:00.000
102.5,5.0,2016-11-22 00:00:00.000
102.5,5.0,2016-11-23 00:00:00.000
39.0,5.0,2016-11-24 00:00:00.000
239.0,5.0,2016-11-25 00:00:00.000
24.0,5.0,2016-11-26 00:00:00.000
24.0,5.0,2016-11-27 00:00:00.000
60.0,5.0,2016-11-28 00:00:00.000
20.0,5.0,2016-11-29 00:00:00.000
20.0,5.0,2016-11-30 00:00:00.000
2081.0,5.0,2016-12-01 00:00:00.000
11.33333,5.0,2016-12-02 00:00:00.000
11.33333,5.0,2016-12-03 00:00:00.000
11.33333,5.0,2016-12-04 00:00:00.000
78.0,5.0,2016-12-05 00:00:00.000
78.0,5.0,2016-12-06 00:00:00.000
41.0,5.0,2016-12-07 00:00:00.000
41.0,5.0,2016-12-08 00:00:00.000
93.0,5.0,2016-12-09 00:00:00.000
146.0,5.0,2016-12-10 00:00:00.000
0.0,5.0,2016-12-11 00:00:00.000
486.0,5.0,2016-12-12 00:00:00.000
124.0,5.0,2016-12-13 00:00:00.000
124.0,5.0,2016-12-14 00:00:00.000
36.0,5.0,2016-12-15 00:00:00.000
134.0,5.0,2016-12-16 00:00:00.000
42.0,5.0,2016-12-17 00:00:00.000
42.0,5.0,2016-12-18 00:00:00.000
62.0,5.0,2016-12-19 00:00:00.000
17.0,5.0,2016-12-20 00:00:00.000
30.5,5.0,2016-12-21 00:00:00.000
30.5,5.0,2016-12-22 00:00:00.000
91.5,5.0,2016-12-23 00:00:00.000
91.5,5.0,2016-12-24 00:00:00.000
9.0,5.0,2016-12-25 00:00:00.000
9.0,5.0,2016-12-26 00:00:00.000
20.0,5.0,2016-12-27 00:00:00.000
120.0,5.0,2016-12-28 00:00:00.000
20.0,5.0,2016-12-29 00:00:00.000
0.0,5.0,2016-12-30 00:00:00.000
0.0,5.0,2016-12-31 00:00:00.000
1778.0,5.0,2017-01-01 00:00:00.000
27.5,5.0,2017-01-02 00:00:00.000
27.5,5.0,2017-01-03 00:00:00.000
113.0,5.0,2017-01-04 00:00:00.000
49.0,5.0,2017-01-05 00:00:00.000
54.0,5.0,2017-01-06 00:00:00.000
54.0,5.0,2017-01-07 00:00:00.000
0.0,5.0,2017-01-08 00:00:00.000
47.0,5.0,2017-01-09 00:00:00.000
35.0,5.0,2017-01-10 00:00:00.000
107.0,5.0,2017-01-11 00:00:00.000
55.0,5.0,2017-01-12 00:00:00.000
95.0,5.0,2017-01-13 00:00:00.000
26.5,5.0,2017-01-14 00:00:00.000
26.5,5.0,2017-01-15 00:00:00.000
44.5,5.0,2017-01-16 00:00:00.000
44.5,5.0,2017-01-17 00:00:00.000
71.0,5.0,2017-01-18 00:00:00.000
32.0,5.0,2017-01-19 00:00:00.000
32.0,5.0,2017-01-20 00:00:00.000
6.0,5.0,2017-01-21 00:00:00.000
3.0,5.0,2017-01-22 00:00:00.000
130.0,5.0,2017-01-23 00:00:00.000
86.0,5.0,2017-01-24 00:00:00.000
128.0,5.0,2017-01-25 00:00:00.000
10.0,5.0,2017-01-26 00:00:00.000
467.0,5.0,2017-01-27 00:00:00.000
7.0,5.0,2017-01-28 00:00:00.000
0.0,5.0,2017-01-29 00:00:00.000
0.0,5.0,2017-01-30 00:00:00.000
3.5,5.0,2017-01-31 00:00:00.000
1413.5,5.0,2017-02-01 00:00:00.000
10.5,5.0,2017-02-02 00:00:00.000
10.5,5.0,2017-02-03 00:00:00.000
90.0,5.0,2017-02-04 00:00:00.000
15.0,5.0,2017-02-05 00:00:00.000
35.0,5.0,2017-02-06 00:00:00.000
163.0,5.0,2017-02-07 00:00:00.000
34.0,5.0,2017-02-08 00:00:00.000
28.0,5.0,2017-02-09 00:00:00.000
35.0,5.0,2017-02-10 00:00:00.000
0.0,5.0,2017-02-11 00:00:00.000
0.0,5.0,2017-02-12 00:00:00.000
82.0,5.0,2017-02-13 00:00:00.000
49.5,5.0,2017-02-14 00:00:00.000
49.5,5.0,2017-02-15 00:00:00.000
56.0,5.0,2017-02-16 00:00:00.000
41.5,5.0,2017-02-17 00:00:00.000
41.5,5.0,2017-02-18 00:00:00.000
14.0,5.0,2017-02-19 00:00:00.000
14.0,5.0,2017-02-20 00:00:00.000
233.0,5.0,2017-02-21 00:00:00.000
28.0,5.0,2017-02-22 00:00:00.000
94.0,5.0,2017-02-23 00:00:00.000
57.0,5.0,2017-02-24 00:00:00.000
8.5,5.0,2017-02-25 00:00:00.000
8.5,5.0,2017-02-26 00:00:00.000
136.0,5.0,2017-02-27 00:00:00.000
63.5,5.0,2017-02-28 00:00:00.000
2705.5,5.0,2017-03-01 00:00:00.000
97.0,5.0,2017-03-02 00:00:00.000
159.0,5.0,2017-03-03 00:00:00.000
0.0,5.0,2017-03-04 00:00:00.000
0.0,5.0,2017-03-05 00:00:00.000
135.0,5.0,2017-03-06 00:00:00.000
163.5,5.0,2017-03-07 00:00:00.000
163.5,5.0,2017-03-08 00:00:00.000
92.0,5.0,2017-03-09 00:00:00.000
92.0,5.0,2017-03-10 00:00:00.000
80.5,5.0,2017-03-11 00:00:00.000
80.5,5.0,2017-03-12 00:00:00.000
75.66667,5.0,2017-03-13 00:00:00.000
75.66667,5.0,2017-03-14 00:00:00.000
75.66667,5.0,2017-03-15 00:00:00.000
203.0,5.0,2017-03-16 00:00:00.000
28.0,5.0,2017-03-17 00:00:00.000
6.0,5.0,2017-03-18 00:00:00.000
0.0,5.0,2017-03-19 00:00:00.000
73.0,5.0,2017-03-20 00:00:00.000
79.5,5.0,2017-03-21 00:00:00.000
79.5,5.0,2017-03-22 00:00:00.000
47.0,5.0,2017-03-23 00:00:00.000
192.0,5.0,2017-03-24 00:00:00.000
136.0,5.0,2017-03-25 00:00:00.000
0.0,5.0,2017-03-26 00:00:00.000
280.0,5.0,2017-03-27 00:00:00.000
76.0,5.0,2017-03-28 00:00:00.000
25.0,5.0,2017-03-29 00:00:00.000
35.75,5.0,2017-03-30 00:00:00.000
35.75,5.0,2017-03-31 00:00:00.000
2558.75,5.0,2017-04-01 00:00:00.000
35.75,5.0,2017-04-02 00:00:00.000
11.0,5.0,2017-04-03 00:00:00.000
0.0,5.0,2017-04-04 00:00:00.000
101.0,5.0,2017-04-05 00:00:00.000
157.0,5.0,2017-04-06 00:00:00.000
26.5,5.0,2017-04-07 00:00:00.000
26.5,5.0,2017-04-08 00:00:00.000
64.0,5.0,2017-04-09 00:00:00.000
64.0,5.0,2017-04-10 00:00:00.000
362.0,5.0,2017-04-11 00:00:00.000
354.0,5.0,2017-04-12 00:00:00.000
354.0,5.0,2017-04-13 00:00:00.000
22.0,5.0,2017-04-14 00:00:00.000
22.0,5.0,2017-04-15 00:00:00.000
20.5,5.0,2017-04-16 00:00:00.000
20.5,5.0,2017-04-17 00:00:00.000
31.0,5.0,2017-04-18 00:00:00.000
31.0,5.0,2017-04-19 00:00:00.000
73.5,5.0,2017-04-20 00:00:00.000
73.5,5.0,2017-04-21 00:00:00.000
63.0,5.0,2017-04-22 00:00:00.000
1.0,5.0,2017-04-23 00:00:00.000
79.0,5.0,2017-04-24 00:00:00.000
63.0,5.0,2017-04-25 00:00:00.000
115.5,5.0,2017-04-26 00:00:00.000
115.5,5.0,2017-04-27 00:00:00.000
117.0,5.0,2017-04-28 00:00:00.000
0.0,5.0,2017-04-29 00:00:00.000
0.0,5.0,2017-04-30 00:00:00.000
2260.0,5.0,2017-05-01 00:00:00.000
0.0,5.0,2017-05-02 00:00:00.000
57.5,5.0,2017-05-03 00:00:00.000
57.5,5.0,2017-05-04 00:00:00.000
77.0,5.0,2017-05-05 00:00:00.000
94.33333,5.0,2017-05-06 00:00:00.000
94.33333,5.0,2017-05-07 00:00:00.000
94.33333,5.0,2017-05-08 00:00:00.000
13.0,5.0,2017-05-09 00:00:00.000
13.0,5.0,2017-05-10 00:00:00.000
82.0,5.0,2017-05-11 00:00:00.000
182.0,5.0,2017-05-12 00:00:00.000
267.0,5.0,2017-05-13 00:00:00.000
0.0,5.0,2017-05-14 00:00:00.000
72.0,5.0,2017-05-15 00:00:00.000
10.0,5.0,2017-05-16 00:00:00.000
67.0,5.0,2017-05-17 00:00:00.000
30.0,5.0,2017-05-18 00:00:00.000
25.0,5.0,2017-05-19 00:00:00.000
0.0,5.0,2017-05-20 00:00:00.000
0.0,5.0,2017-05-21 00:00:00.000
121.0,5.0,2017-05-22 00:00:00.000
36.0,5.0,2017-05-23 00:00:00.000
480.0,5.0,2017-05-24 00:00:00.000
61.0,5.0,2017-05-25 00:00:00.000
60.5,5.0,2017-05-26 00:00:00.000
60.5,5.0,2017-05-27 00:00:00.000
175.0,5.0,2017-05-28 00:00:00.000
0.0,5.0,2017-05-29 00:00:00.000
0.0,5.0,2017-05-30 00:00:00.000
42.0,5.0,2017-05-31 00:00:00.000
1845.0,5.0,2017-06-01 00:00:00.000
231.0,5.0,2017-06-02 00:00:00.000
9.5,5.0,2017-06-03 00:00:00.000
9.5,5.0,2017-06-04 00:00:00.000
123.0,5.0,2017-06-05 00:00:00.000
92.0,5.0,2017-06-06 00:00:00.000
180.0,5.0,2017-06-07 00:00:00.000
62.0,5.0,2017-06-08 00:00:00.000
41.0,5.0,2017-06-09 00:00:00.000
14.0,5.0,2017-06-10 00:00:00.000
80.0,5.0,2017-06-11 00:00:00.000
80.0,5.0,2017-06-12 00:00:00.000
0.0,5.0,2017-06-13 00:00:00.000
120.5,5.0,2017-06-14 00:00:00.000
120.5,5.0,2017-06-15 00:00:00.000
97.0,5.0,2017-06-16 00:00:00.000
34.5,5.0,2017-06-17 00:00:00.000
34.5,5.0,2017-06-18 00:00:00.000
31.0,5.0,2017-06-19 00:00:00.000
184.0,5.0,2017-06-20 00:00:00.000
175.0,5.0,2017-06-21 00:00:00.000
0.0,5.0,2017-06-22 00:00:00.000
0.0,5.0,2017-06-23 00:00:00.000
0.0,5.0,2017-06-24 00:00:00.000
0.0,5.0,2017-06-25 00:00:00.000
0.0,5.0,2017-06-26 00:00:00.000
0.0,5.0,2017-06-27 00:00:00.000
0.0,5.0,2017-06-28 00:00:00.000
0.0,5.0,2017-06-29 00:00:00.000
0.0,5.0,2017-06-30 00:00:00.000
2286.0,5.0,2017-07-01 00:00:00.000
0.0,5.0,2017-07-02 00:00:00.000
0.0,5.0,2017-07-03 00:00:00.000
0.0,5.0,2017-07-04 00:00:00.000
781.0,5.0,2017-07-05 00:00:00.000
84.0,5.0,2017-07-06 00:00:00.000
122.0,5.0,2017-07-07 00:00:00.000
0.0,5.0,2017-07-08 00:00:00.000
9.0,5.0,2017-07-09 00:00:00.000
42.0,5.0,2017-07-10 00:00:00.000
159.0,5.0,2017-07-11 00:00:00.000
31.0,5.0,2017-07-12 00:00:00.000
48.0,5.0,2017-07-13 00:00:00.000
111.0,5.0,2017-07-14 00:00:00.000
102.0,5.0,2017-07-15 00:00:00.000
0.0,5.0,2017-07-16 00:00:00.000
66.0,5.0,2017-07-17 00:00:00.000
42.0,5.0,2017-07-18 00:00:00.000
45.0,5.0,2017-07-19 00:00:00.000
28.0,5.0,2017-07-20 00:00:00.000
73.0,5.0,2017-07-21 00:00:00.000
0.0,5.0,2017-07-22 00:00:00.000
0.0,5.0,2017-07-23 00:00:00.000
124.0,5.0,2017-07-24 00:00:00.000
184.0,5.0,2017-07-25 00:00:00.000
108.0,5.0,2017-07-26 00:00:00.000
79.8,5.0,2017-07-27 00:00:00.000
44.0,5.0,2017-07-28 00:00:00.000
0.0,5.0,2017-07-29 00:00:00.000
0.0,5.0,2017-07-30 00:00:00.000
0.0,5.0,2017-07-31 00:00:00.000
2366.0,5.0,2017-08-01 00:00:00.000
110.0,5.0,2017-08-02 00:00:00.000
99.0,5.0,2017-08-03 00:00:00.000
50.0,5.0,2017-08-04 00:00:00.000
0.0,5.0,2017-08-05 00:00:00.000
0.0,5.0,2017-08-06 00:00:00.000
0.0,5.0,2017-08-07 00:00:00.000
177.0,5.0,2017-08-08 00:00:00.000
237.0,5.0,2017-08-09 00:00:00.000
44.0,5.0,2017-08-10 00:00:00.000
16.0,5.0,2017-08-11 00:00:00.000
0.0,5.0,2017-08-12 00:00:00.000
0.0,5.0,2017-08-13 00:00:00.000
136.0,5.0,2017-08-14 00:00:00.000
21.0,5.0,2017-08-15 00:00:00.000
84.0,5.0,2017-08-16 00:00:00.000
39.0,5.0,2017-08-17 00:00:00.000
0.0,5.0,2017-08-18 00:00:00.000
52.0,5.0,2017-08-19 00:00:00.000
0.0,5.0,2017-08-20 00:00:00.000
0.0,5.0,2017-08-21 00:00:00.000
88.0,5.0,2017-08-22 00:00:00.000
0.0,5.0,2017-08-23 00:00:00.000
80.0,5.0,2017-08-24 00:00:00.000
252.0,5.0,2017-08-25 00:00:00.000
71.0,5.0,2017-08-26 00:00:00.000
0.0,5.0,2017-08-27 00:00:00.000
0.0,5.0,2017-08-28 00:00:00.000
0.0,5.0,2017-08-29 00:00:00.000
34.0,5.0,2017-08-30 00:00:00.000
0.0,5.0,2017-08-31 00:00:00.000
1858.0,5.0,2017-09-01 00:00:00.000
218.0,5.0,2017-09-02 00:00:00.000
0.0,5.0,2017-09-03 00:00:00.000
12.0,5.0,2017-09-04 00:00:00.000
31.0,5.0,2017-09-05 00:00:00.000
119.0,5.0,2017-09-06 00:00:00.000
274.0,5.0,2017-09-07 00:00:00.000
43.0,5.0,2017-09-08 00:00:00.000
0.0,5.0,2017-09-09 00:00:00.000
0.0,5.0,2017-09-10 00:00:00.000
0.0,5.0,2017-09-11 00:00:00.000
0.0,5.0,2017-09-12 00:00:00.000
0.0,5.0,2017-09-13 00:00:00.000
0.0,5.0,2017-09-14 00:00:00.000
0.0,5.0,2017-09-15 00:00:00.000
0.0,5.0,2017-09-16 00:00:00.000
0.0,5.0,2017-09-17 00:00:00.000
48.0,5.0,2017-09-18 00:00:00.000
180.0,5.0,2017-09-19 00:00:00.000
105.0,5.0,2017-09-20 00:00:00.000
7.0,5.0,2017-09-21 00:00:00.000
0.0,5.0,2017-09-22 00:00:00.000
41.0,5.0,2017-09-23 00:00:00.000
0.0,5.0,2017-09-24 00:00:00.000
97.0,5.0,2017-09-25 00:00:00.000
42.0,5.0,2017-09-26 00:00:00.000
37.0,5.0,2017-09-27 00:00:00.000
0.0,5.0,2017-09-28 00:00:00.000
53.0,5.0,2017-09-29 00:00:00.000
0.0,5.0,2017-09-30 00:00:00.000
1658.0,5.0,2017-10-01 00:00:00.000
11.0,5.0,2017-10-02 00:00:00.000
0.0,5.0,2017-10-03 00:00:00.000
0.0,5.0,2017-10-04 00:00:00.000
0.0,5.0,2017-10-05 00:00:00.000
0.0,5.0,2017-10-06 00:00:00.000
0.0,5.0,2017-10-07 00:00:00.000
0.0,5.0,2017-10-08 00:00:00.000
0.0,5.0,2017-10-09 00:00:00.000
177.0,5.0,2017-10-10 00:00:00.000
72.0,5.0,2017-10-11 00:00:00.000
81.0,5.0,2017-10-12 00:00:00.000
44.0,5.0,2017-10-13 00:00:00.000
268.0,5.0,2017-10-14 00:00:00.000
0.0,5.0,2017-10-15 00:00:00.000
50.0,5.0,2017-10-16 00:00:00.000
0.0,5.0,2017-10-17 00:00:00.000
36.0,5.0,2017-10-18 00:00:00.000
0.0,5.0,2017-10-19 00:00:00.000
576.0,5.0,2017-10-20 00:00:00.000
39.0,5.0,2017-10-21 00:00:00.000
0.0,5.0,2017-10-22 00:00:00.000
18.0,5.0,2017-10-23 00:00:00.000
0.0,5.0,2017-10-24 00:00:00.000
144.0,5.0,2017-10-25 00:00:00.000
50.0,5.0,2017-10-26 00:00:00.000
32.0,5.0,2017-10-27 00:00:00.000
5.0,5.0,2017-10-28 00:00:00.000
0.0,5.0,2017-10-29 00:00:00.000
0.0,5.0,2017-10-30 00:00:00.000
0.0,5.0,2017-10-31 00:00:00.000
1609.0,5.0,2017-11-01 00:00:00.000
0.0,5.0,2017-11-02 00:00:00.000
100.0,5.0,2017-11-03 00:00:00.000
0.0,5.0,2017-11-04 00:00:00.000
16.0,5.0,2017-11-05 00:00:00.000
119.0,5.0,2017-11-06 00:00:00.000
0.0,5.0,2017-11-07 00:00:00.000
0.0,5.0,2017-11-08 00:00:00.000
87.0,5.0,2017-11-09 00:00:00.000
21.0,5.0,2017-11-10 00:00:00.000
9.0,5.0,2017-11-11 00:00:00.000
2.0,5.0,2017-11-12 00:00:00.000
9.0,5.0,2017-11-13 00:00:00.000
163.0,5.0,2017-11-14 00:00:00.000
63.0,5.0,2017-11-15 00:00:00.000
76.0,5.0,2017-11-16 00:00:00.000
104.0,5.0,2017-11-17 00:00:00.000
0.0,5.0,2017-11-18 00:00:00.000
0.0,5.0,2017-11-19 00:00:00.000
0.0,5.0,2017-11-20 00:00:00.000
62.0,5.0,2017-11-21 00:00:00.000
0.0,5.0,2017-11-22 00:00:00.000
147.0,5.0,2017-11-23 00:00:00.000
51.0,5.0,2017-11-24 00:00:00.000
0.0,5.0,2017-11-25 00:00:00.000
28.0,5.0,2017-11-26 00:00:00.000
18.0,5.0,2017-11-27 00:00:00.000
93.0,5.0,2017-11-28 00:00:00.000
127.0,5.0,2017-11-29 00:00:00.000
0.0,5.0,2017-11-30 00:00:00.000
3077.0,5.0,2017-12-01 00:00:00.000
68.0,5.0,2017-12-02 00:00:00.000
0.0,5.0,2017-12-03 00:00:00.000
194.0,5.0,2017-12-04 00:00:00.000
0.0,5.0,2017-12-05 00:00:00.000
0.0,5.0,2017-12-06 00:00:00.000
1249.0,5.0,2017-12-07 00:00:00.000
153.0,5.0,2017-12-08 00:00:00.000
192.0,5.0,2017-12-09 00:00:00.000
7.0,5.0,2017-12-10 00:00:00.000
51.0,5.0,2017-12-11 00:00:00.000
127.0,5.0,2017-12-12 00:00:00.000
130.0,5.0,2017-12-13 00:00:00.000
28.0,5.0,2017-12-14 00:00:00.000
49.0,5.0,2017-12-15 00:00:00.000
41.0,5.0,2017-12-16 00:00:00.000
46.0,5.0,2017-12-17 00:00:00.000
104.0,5.0,2017-12-18 00:00:00.000
22.0,5.0,2017-12-19 00:00:00.000
185.0,5.0,2017-12-20 00:00:00.000
49.0,5.0,2017-12-21 00:00:00.000
107.0,5.0,2017-12-22 00:00:00.000
35.0,5.0,2017-12-23 00:00:00.000
0.0,5.0,2017-12-24 00:00:00.000
0.0,5.0,2017-12-25 00:00:00.000
17.0,5.0,2017-12-26 00:00:00.000
18.0,5.0,2017-12-27 00:00:00.000
0.0,5.0,2017-12-28 00:00:00.000
9.0,5.0,2017-12-29 00:00:00.000
0.0,5.0,2017-12-30 00:00:00.000
0.0,5.0,2017-12-31 00:00:00.000
1718.0,5.0,2018-01-01 00:00:00.000
111.0,5.0,2018-01-02 00:00:00.000
0.0,5.0,2018-01-03 00:00:00.000
342.0,5.0,2018-01-04 00:00:00.000
35.0,5.0,2018-01-05 00:00:00.000
0.0,5.0,2018-01-06 00:00:00.000
0.0,5.0,2018-01-07 00:00:00.000
84.0,5.0,2018-01-08 00:00:00.000
24.0,5.0,2018-01-09 00:00:00.000
0.0,5.0,2018-01-10 00:00:00.000
107.0,5.0,2018-01-11 00:00:00.000
0.0,5.0,2018-01-12 00:00:00.000
62.0,5.0,2018-01-13 00:00:00.000
0.0,5.0,2018-01-14 00:00:00.000
144.0,5.0,2018-01-15 00:00:00.000
40.0,5.0,2018-01-16 00:00:00.000
0.0,5.0,2018-01-17 00:00:00.000
145.0,5.0,2018-01-18 00:00:00.000
203.0,5.0,2018-01-19 00:00:00.000
0.0,5.0,2018-01-20 00:00:00.000
5.0,5.0,2018-01-21 00:00:00.000
78.0,5.0,2018-01-22 00:00:00.000
0.0,5.0,2018-01-23 00:00:00.000
94.0,5.0,2018-01-24 00:00:00.000
59.0,5.0,2018-01-25 00:00:00.000
0.0,5.0,2018-01-26 00:00:00.000
99.0,5.0,2018-01-27 00:00:00.000
1.0,5.0,2018-01-28 00:00:00.000
23.0,5.0,2018-01-29 00:00:00.000
48.0,5.0,2018-01-30 00:00:00.000
0.0,5.0,2018-01-31 00:00:00.000
2520.0,5.0,2018-02-01 00:00:00.000
68.0,5.0,2018-02-02 00:00:00.000
29.0,5.0,2018-02-03 00:00:00.000
2.0,5.0,2018-02-04 00:00:00.000
94.0,5.0,2018-02-05 00:00:00.000
343.0,5.0,2018-02-06 00:00:00.000
0.0,5.0,2018-02-07 00:00:00.000
861.0,5.0,2018-02-08 00:00:00.000
38.0,5.0,2018-02-09 00:00:00.000
0.0,5.0,2018-02-10 00:00:00.000
0.0,5.0,2018-02-11 00:00:00.000
101.0,5.0,2018-02-12 00:00:00.000
50.0,5.0,2018-02-13 00:00:00.000
12.0,5.0,2018-02-14 00:00:00.000
0.0,5.0,2018-02-15 00:00:00.000
0.0,5.0,2018-02-16 00:00:00.000
0.0,5.0,2018-02-17 00:00:00.000
0.0,5.0,2018-02-18 00:00:00.000
0.0,5.0,2018-02-19 00:00:00.000
0.0,5.0,2018-02-20 00:00:00.000
0.0,5.0,2018-02-21 00:00:00.000
41.0,5.0,2018-02-22 00:00:00.000
79.0,5.0,2018-02-23 00:00:00.000
0.0,5.0,2018-02-24 00:00:00.000
87.0,5.0,2018-02-25 00:00:00.000
167.0,5.0,2018-02-26 00:00:00.000
210.8,5.0,2018-02-27 00:00:00.000
0.0,5.0,2018-02-28 00:00:00.000
2557.0,5.0,2018-03-01 00:00:00.000
161.0,5.0,2018-03-02 00:00:00.000
9.0,5.0,2018-03-03 00:00:00.000
0.0,5.0,2018-03-04 00:00:00.000
0.0,5.0,2018-03-05 00:00:00.000
355.0,5.0,2018-03-06 00:00:00.000
287.0,5.0,2018-03-07 00:00:00.000
63.0,5.0,2018-03-08 00:00:00.000
389.0,5.0,2018-03-09 00:00:00.000
11.0,5.0,2018-03-10 00:00:00.000
0.0,5.0,2018-03-11 00:00:00.000
67.0,5.0,2018-03-12 00:00:00.000
138.0,5.0,2018-03-13 00:00:00.000
49.0,5.0,2018-03-14 00:00:00.000
171.0,5.0,2018-03-15 00:00:00.000
68.0,5.0,2018-03-16 00:00:00.000
30.0,5.0,2018-03-17 00:00:00.000
0.0,5.0,2018-03-18 00:00:00.000
60.0,5.0,2018-03-19 00:00:00.000
0.0,5.0,2018-03-20 00:00:00.000
157.5,5.0,2018-03-21 00:00:00.000
95.0,5.0,2018-03-22 00:00:00.000
